(title "Absolute Pressure")
(labels "Position" "Absolute Pressure")

((xy/key/label "upper-blade")
3.68e-06	74377.1
3.355e-05	74254.3
9.415e-05	74001.3
0.00018335	73617.7
0.00018335	73617.7
0.00030242	73109.4
0.00045312	72463.9
0.00062881	71701.5
0.00083751	70804.8
0.00107406	69805.1
0.00134527	68670.6
0.00164149	67471.3
0.00197442	66211.4
0.0023352	64969.6
0.00273269	63765.5
0.00316037	62644.9
0.00361549	61585.1
0.00410128	60615.3
0.00461501	59768.3
0.00515391	59012.7
0.00571546	58326.7
0.0062902	57700.4
0.00688359	57128.3
0.00747929	56596.2
0.00809901	56061.6
0.00871917	55548.6
0.00936255	55046.7
0.0100452	54545.3
0.0107839	54012.9
0.0117186	53419.5
0.0137928	52290.6
0.0160728	51222
0.0201876	49920.1
0.0244965	49053
0.0288747	48528
0.0333068	48364.6
0.037836	48563.1
0.0423446	49028.3
0.0469331	49636.6
0.0515404	50229.1
0.0561618	50725.3
0.0608635	51364.6
0.0653386	50893
0.0691031	46984.1
0.0732924	40781
0.0776592	36567.1
0.0820844	34468.2
0.0866529	33207.9
0.0912987	32680.1
0.0960152	32464.3
0.100687	32361.7
0.105367	32327.1
0.110054	32340.8
0.114747	32394.7
0.119444	32472
0.124146	32560.9
0.128851	32661.8
0.133615	32775.6
0.138326	32897.6
0.143039	33027.5
0.147755	33163.6
0.152473	33301
0.157193	33432.7
0.161915	33566.7
0.166695	33693.4
0.171364	33793.7
0.176147	33901
0.180875	33993.9
0.185604	34066.7
0.190391	34156.5
0.195066	34234.1
0.199855	34297.9
0.204589	34366.4
0.209323	34430.8
0.214059	34493.1
0.218851	34552.4
0.223588	34599.9
0.228326	34646.4
0.233121	34696.4
0.237861	34739
0.237861	34739
0.242601	34769.8
0.247341	34790.3
0.252139	34811.4
0.256881	34820
0.261623	34815.6
0.266423	34811.7
0.271166	34794.6
0.27591	34763.9
0.280655	34738.1
0.285399	34712.9
0.290145	34676.5
0.294947	34634.3
0.299693	34587.2
0.304439	34543.2
0.309242	34504.5
0.31399	34458.9
0.318737	34404.6
0.323485	34362.9
0.328289	34328.3
0.333037	34274
0.337786	34208.9
0.342591	34153.2
0.34734	34091.8
0.352089	34020.3
0.356839	33959.8
0.361588	33916.6
0.366394	33877.4
0.371144	33818.3
0.375894	33744.1
0.380644	33676
0.385451	33616.7
0.390201	33554.9
0.394951	33489.2
0.399758	33429
0.404509	33364.9
0.409259	33294.4
0.414009	33235.4
0.418816	33187.5
0.423567	33131.5
0.428317	33063.4
0.433124	33007.2
0.437875	32954.5
0.437875	32954.5
0.442625	32894.2
0.447432	32843.4
0.452182	32788.5
0.456932	32728.3
0.461682	32672.6
0.466431	32619.1
0.471181	32573.2
0.475987	32534.9
0.480736	32496
0.485485	32457.5
0.490234	32434.4
0.495039	32427.5
0.499787	32428
0.504535	32432.9
0.509339	32447.2
0.514087	32463.6
0.518834	32480.4
0.523637	32503.6
0.528383	32525.3
0.533129	32539.9
0.537874	32552.5
0.542619	32573.1
0.547363	32596.5
0.552107	32621.3
0.55685	32661.5
0.561593	32736.8
0.566392	32863.1
0.571133	33062.5
0.575874	33348.5
0.580614	33698.7
0.58541	34122.1
0.590149	34600.4
0.594886	35090.8
0.599624	35581
0.604416	36104
0.609152	36619.1
0.613887	37103.8
0.61862	37583.6
0.623353	38071.9
0.628085	38567.4
0.632873	39081.4
0.637603	39570.6
0.642332	39999.5
0.647116	40381.6
0.651843	40708.8
0.656569	40988.8
0.661295	41242.8
0.666075	41486.6
0.670798	41713.5
0.67552	41923.8
0.680298	42132
0.685018	42332.6
0.689737	42523.8
0.694455	42710
0.699173	42892.4
0.703889	43071.1
0.70866	43247.5
0.713375	43418.1
0.718088	43585.7
0.722857	43751.2
0.727569	43911.4
0.732279	44067.8
0.737045	44225.1
0.741698	44376.7
0.746463	44528.1
0.75117	44676.5
0.755877	44821.5
0.760639	44964.8
0.760639	44964.8
0.765344	45105.1
0.770049	45243.3
0.774809	45383.7
0.779512	45522.3
0.784215	45656.6
0.788917	45788.7
0.793675	45923.5
0.798375	46058.8
0.803076	46194.3
0.807776	46328.5
0.812531	46464.1
0.81723	46599.8
0.821928	46735.6
0.826626	46871.2
0.831324	47008.2
0.836076	47147.2
0.840773	47285
0.845525	47423.7
0.850221	47559.4
0.854972	47696.7
0.859666	47831.1
0.864361	47962.1
0.869054	48089.4
0.873804	48217
0.878497	48341.3
0.88319	48461
0.887882	48576.4
0.89263	48690.6
0.897322	48801.9
0.902013	48908.6
0.90676	49012.5
0.911451	49114.3
0.916143	49212.9
0.920889	49308.3
0.925581	49400.7
0.930273	49491.1
0.934965	49579.3
0.939657	49667.2
0.944407	49754.7
0.949101	49840.1
0.953853	49925.3
0.958608	50009.7
0.963246	50093.2
0.967991	50182.6
0.972615	50276.9
0.977279	50381.2
0.981866	50492.4
0.986471	50607.5
0.990739	50711
0.993044	50759.6
0.995033	50794.9
0.995863	50807.9
0.996469	50816.3
0.99699	50823
0.997457	50828.9
0.9979	50834.7
0.998313	50840.8
0.998698	50848
0.999042	50856.5
0.999343	50866.9
0.999592	50878.9
0.999788	50891.5
0.999921	50902
0.999921	50902
0.99999	50907.9
0.999992	50908.2
)
